suite,run_id,case_id,model,tool_config,context_lines,trial,status,elapsed_s,language,debugged_binary,valid_target,is_synthetic,n_tool_calls,tool_freq,tokens,prompt_tokens,completion_tokens,resp_len,has_recommendation_section,ends_with_questions,bug_category,bug_error_type,truth_file,truth_line,truth_function,file_mentioned,line_mentioned,func_mentioned,any_truth_file_mentioned,run_dir
nemotron-full,wireshark-6__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,wireshark-6,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,28.894,c,/usr/bin/bash,False,False,1,"{""backtrace"": 1}",1514.0,728.0,786.0,918,True,False,,,wslua_byte_array.c,259.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/wireshark-6__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-10__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-10,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,37.271,c,/bin/sed,False,False,1,"{""backtrace"": 1}",2082.0,728.0,1354.0,1693,True,False,,,singledocparser.cpp,80.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-10__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-1__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-1,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,34.584,c,/bin/sed,False,False,2,"{""backtrace"": 1, ""info"": 1}",2563.0,1380.0,1183.0,1480,True,False,,,singledocparser.cpp,48.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-1__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-2__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-2,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,44.659,c,/bin/sed,False,False,2,"{""backtrace"": 1, ""info"": 1}",2664.0,1373.0,1291.0,1714,True,False,,,emitter.cpp,585.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-2__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-3__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-3,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,40.088,c,/bin/sed,False,False,2,"{""backtrace"": 1, ""info"": 1}",5210.0,3735.0,1475.0,2395,True,False,,,singledocparser.cpp,91.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-3__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-4__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-4,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,36.344,c,/bin/sed,False,False,1,"{""bt"": 1}",3201.0,830.0,2371.0,2278,True,False,,,impl.h,110.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-4__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-5__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-5,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,25.608,c,/bin/sed,False,False,0,{},2979.0,664.0,2315.0,2604,True,False,,,emitter.cpp,708.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-5__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-6__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-6,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,32.831,c,/bin/sed,False,False,1,"{""backtrace"": 1}",2196.0,728.0,1468.0,1212,True,False,,,scanscalar.cpp,204.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-6__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-7__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-7,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,40.221,c,/bin/sed,False,False,2,"{""bt"": 1, ""code"": 1}",2342.0,1264.0,1078.0,2630,True,True,,,emitter.cpp,249.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-7__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-8__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-8,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,38.654,c,/bin/sed,False,False,2,"{""backtrace"": 1, ""print"": 1}",1307.0,794.0,513.0,591,False,False,,,emitterutils.cpp,366.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-8__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yaml_cpp-9__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yaml_cpp-9,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,40.297,c,/bin/sed,False,False,2,"{""backtrace"": 1, ""info"": 1}",2561.0,1370.0,1191.0,1847,True,False,,,exp.h,37.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yaml_cpp-9__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yara-1__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yara-1,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,32.281,c,/usr/bin/bash,False,False,1,"{""backtrace"": 1}",1936.0,728.0,1208.0,1784,True,False,,,parser.c,730.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yara-1__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yara-2__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yara-2,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,23.913,c,/usr/bin/bash,False,False,0,{},2056.0,664.0,1392.0,2064,True,False,,,scan.c,196.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yara-2__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yara-3__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yara-3,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,55.003,c,/usr/bin/bash,False,False,2,"{""info"": 1, ""bt"": 1}",3635.0,1474.0,2161.0,1853,True,False,,,atoms.c,1072.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yara-3__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yara-4__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yara-4,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,26.799,c,/usr/bin/bash,False,False,1,"{""backtrace"": 1}",1675.0,728.0,947.0,1593,True,False,,,globals.h,30.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yara-4__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,yara-5__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,yara-5,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,41.008,c,/usr/bin/bash,False,False,1,"{""info"": 1}",5137.0,4227.0,910.0,3824,True,False,,,parser.c,852.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/yara-5__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,zsh-1__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,zsh-1,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,33.334,c,/bin/bash,False,False,2,"{""bt"": 1, ""code"": 1}",2145.0,1193.0,952.0,2238,True,False,,,exec.c,4622.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/zsh-1__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,zsh-2__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,zsh-2,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,24.787,c,/bin/bash,False,False,1,"{""backtrace"": 1}",1571.0,727.0,844.0,1547,True,False,,,zle_keymap.c,155.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/zsh-2__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,zsh-3__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,zsh-3,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,30.3,c,/bin/bash,False,False,1,"{""bt"": 1}",2368.0,966.0,1402.0,3284,True,False,,,parse.c,2509.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/zsh-3__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,zsh-4__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,zsh-4,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,29.647,c,/bin/bash,False,False,1,"{""bt"": 1}",1605.0,808.0,797.0,563,False,True,,,subst.c,3362.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/zsh-4__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-full,zsh-5__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,zsh-5,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,35.797,c,/bin/bash,False,False,2,"{""bt"": 1, ""code"": 1}",1982.0,1307.0,675.0,2380,False,False,,,zutil.c,200.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-full/zsh-5__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
nemotron-md4c9,md4c-9__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1,md4c-9,openrouter/nvidia/nemotron-nano-9b-v2,tier3_gdb_only.json,10,1,ok,43.923,c,/bin/sed,False,False,2,"{""backtrace"": 1, ""info"": 1}",2653.0,1380.0,1273.0,2288,True,False,,,,,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/nemotron-md4c9/md4c-9__tier3__openrouter_nvidia_nemotron-nano-9b-v2__tier3_gdb_only__ctx10__t1
smoke-nemotron-qwen,null-deref-env__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1,null-deref-env,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier3_gdb_only.json,10,1,no_collect,2.005,c,,False,True,0,{},,,,0,False,False,null_deref,missing_null_check,program.c,13.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-nemotron-qwen/null-deref-env__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1
smoke-nemotron-qwen,null-deref-env__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1,null-deref-env,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier3_gdb_only.json,10,1,no_collect,0.281,c,,False,True,0,{},,,,0,False,False,null_deref,missing_null_check,program.c,13.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-nemotron-qwen/null-deref-env__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1
smoke-nemotron-qwen,off-by-one-crc__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1,off-by-one-crc,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier3_gdb_only.json,10,1,no_collect,0.276,c,,False,True,0,{},,,,0,False,False,off_by_one,buffer_overread,program.c,11.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-nemotron-qwen/off-by-one-crc__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1
smoke-nemotron-qwen,off-by-one-crc__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1,off-by-one-crc,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier3_gdb_only.json,10,1,no_collect,0.275,c,,False,True,0,{},,,,0,False,False,off_by_one,buffer_overread,program.c,11.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-nemotron-qwen/off-by-one-crc__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1
smoke-v2-nemotron-qwen,null-deref-env__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1,null-deref-env,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier3_gdb_only.json,10,1,no_collect,5.446,c,,False,True,0,{},,,,0,False,False,null_deref,missing_null_check,program.c,13.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-v2-nemotron-qwen/null-deref-env__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1
smoke-v2-nemotron-qwen,null-deref-env__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1,null-deref-env,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier3_gdb_only.json,10,1,no_collect,1.821,c,,False,True,0,{},,,,0,False,False,null_deref,missing_null_check,program.c,13.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-v2-nemotron-qwen/null-deref-env__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1
smoke-v2-nemotron-qwen,off-by-one-crc__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1,off-by-one-crc,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier3_gdb_only.json,10,1,no_collect,1.522,c,,False,True,0,{},,,,0,False,False,off_by_one,buffer_overread,program.c,11.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-v2-nemotron-qwen/off-by-one-crc__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1
smoke-v2-nemotron-qwen,off-by-one-crc__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1,off-by-one-crc,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier3_gdb_only.json,10,1,no_collect,1.521,c,,False,True,0,{},,,,0,False,False,off_by_one,buffer_overread,program.c,11.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-v2-nemotron-qwen/off-by-one-crc__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1
smoke-v3-nemotron-qwen,null-deref-env__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1,null-deref-env,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier3_gdb_only.json,10,1,ok,19.039,c,./build/prog,True,True,0,{},2956.0,1625.0,1331.0,3754,True,False,null_deref,missing_null_check,program.c,13.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-v3-nemotron-qwen/null-deref-env__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1
smoke-v3-nemotron-qwen,null-deref-env__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1,null-deref-env,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier3_gdb_only.json,10,1,ok,22.819,c,./build/prog,True,True,4,"{""print"": 2, ""code"": 1, ""definition"": 1}",3144.0,1961.0,1183.0,4463,True,False,null_deref,missing_null_check,program.c,13.0,,False,True,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-v3-nemotron-qwen/null-deref-env__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1
smoke-v3-nemotron-qwen,off-by-one-crc__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1,off-by-one-crc,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier3_gdb_only.json,10,1,ok,31.127,c,./build/prog,True,True,0,{},3771.0,1712.0,2059.0,5326,True,False,off_by_one,buffer_overread,program.c,11.0,,True,True,False,True,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-v3-nemotron-qwen/off-by-one-crc__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1
smoke-v3-nemotron-qwen,off-by-one-crc__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1,off-by-one-crc,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier3_gdb_only.json,10,1,ok,23.032,c,./build/prog,True,True,7,"{""definition"": 1, ""code"": 2, ""print"": 3, ""frame"": 1}",3626.0,2423.0,1203.0,4113,True,False,off_by_one,buffer_overread,program.c,11.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/smoke-v3-nemotron-qwen/off-by-one-crc__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1
step4-pilot-v1,mongoose-http-uninit__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1,mongoose-http-uninit,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier3_gdb_only.json,10,1,skipped_platform,0.0,c,,False,True,0,{},,,,0,False,False,missing_init,uninit_read,,,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/step4-pilot-v1/mongoose-http-uninit__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1
step4-pilot-v1,mongoose-http-uninit__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1,mongoose-http-uninit,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier3_gdb_only.json,10,1,skipped_platform,0.0,c,,False,True,0,{},,,,0,False,False,missing_init,uninit_read,,,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/step4-pilot-v1/mongoose-http-uninit__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1
step4-pilot-v1,uninit-stack-accumulator__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1,uninit-stack-accumulator,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier3_gdb_only.json,10,1,skipped_platform,0.0,c,,False,True,0,{},,,,0,False,False,uninitialized_memory,uninit_read,program.c,6.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/step4-pilot-v1/uninit-stack-accumulator__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1
step4-pilot-v1,uninit-stack-accumulator__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1,uninit-stack-accumulator,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier3_gdb_only.json,10,1,skipped_platform,0.0,c,,False,True,0,{},,,,0,False,False,uninitialized_memory,uninit_read,program.c,6.0,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/step4-pilot-v1/uninit-stack-accumulator__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1
step4-pilot-v2,cjson-parse-string-oob__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1,cjson-parse-string-oob,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier3_gdb_only.json,10,1,ok,92.249,c,./bench_driver,True,True,5,"{""code"": 5}",5458.0,2737.0,2721.0,8126,True,False,off_by_one,buffer_overread,,,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/step4-pilot-v2/cjson-parse-string-oob__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier3_gdb_only__ctx10__t1
step4-pilot-v2,cjson-parse-string-oob__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1,cjson-parse-string-oob,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier3_gdb_only.json,10,1,ok,26.649,c,./bench_driver,True,True,18,"{""frame"": 5, ""code"": 4, ""print"": 7, ""definition"": 2}",4781.0,3097.0,1684.0,6478,True,False,off_by_one,buffer_overread,,,,False,False,False,False,/Users/ibraheemamin/Documents/cos484-final-project/chatdbgpro/bench/results/step4-pilot-v2/cjson-parse-string-oob__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier3_gdb_only__ctx10__t1
