run_id,case_id,model,tool_config,context_lines,tier,trial,status,elapsed_s,exit_code,root_cause,local_fix,global_fix,judge_status,judge_model,mut_input_tokens,mut_output_tokens,num_tool_calls,tool_frequency_json,total_code_length
crashbench-abo5__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__t3_unfenced_cmw__ctx10__t1,crashbench-abo5,openrouter/qwen/qwen3-30b-a3b-instruct-2507,t3_unfenced_cmw.json,10,3,1,ok,30.764,0,0,0,1,ok,openrouter/openai/gpt-5,1672,1630,8,"{""bt"": 1, ""info"": 1, ""frame"": 1, ""code"": 3, ""print"": 2}",969
crashbench-abo5__tier4__haiku__tier4_claude_code__ctx10__t1,crashbench-abo5,haiku,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
crashbench-abo5__tier4__sonnet__tier4_claude_code__ctx10__t1,crashbench-abo5,sonnet,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
crashbench-abo7__tier1__openrouter_anthropic_claude-sonnet-4.5__tier1_bash_only__ctx10__t1,crashbench-abo7,openrouter/anthropic/claude-sonnet-4.5,tier1_bash_only.json,10,1,1,ok,39.061,0,1,0,1,ok,openrouter/openai/gpt-5,22249,1772,7,"{""ls"": 1, ""cat"": 2, ""prog"": 1, ""echo"": 2, ""gdb"": 1}",0
crashbench-abo7__tier1__openrouter_google_gemini-3.1-flash-lite-preview__tier1_bash_only__ctx10__t1,crashbench-abo7,openrouter/google/gemini-3.1-flash-lite-preview,tier1_bash_only.json,10,1,1,ok,13.33,0,0,0,1,ok,openrouter/openai/gpt-5,2017,358,2,"{""ls"": 1, ""echo"": 1}",0
crashbench-abo7__tier1__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier1_bash_only__ctx10__t1,crashbench-abo7,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier1_bash_only.json,10,1,1,timeout,296.628,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
crashbench-abo7__tier1__openrouter_openai_gpt-5.5__tier1_bash_only__ctx10__t1,crashbench-abo7,openrouter/openai/gpt-5.5,tier1_bash_only.json,10,1,1,ok,28.234,0,1,1,1,ok,openrouter/openai/gpt-5,7855,1318,5,"{""ls"": 1, ""prog"": 1, ""nl"": 1, ""gdb"": 1, ""echo"": 1}",0
crashbench-abo7__tier1__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier1_bash_only__ctx10__t1,crashbench-abo7,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier1_bash_only.json,10,1,1,ok,16.662,0,1,0,1,ok,openrouter/openai/gpt-5,10682,730,5,"{""ls"": 1, ""cat"": 1, ""prog"": 1, ""gdb"": 1, ""echo"": 1}",0
crashbench-abo7__tier2__openrouter_anthropic_claude-sonnet-4.5__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo7,openrouter/anthropic/claude-sonnet-4.5,tier2_gdb_plus_bash.json,10,2,1,ok,69.129,0,1,0,1,ok,openrouter/openai/gpt-5,30932,1319,8,"{""nl"": 1, ""run"": 1, ""echo"": 3, ""grep"": 1, ""cat"": 1, ""info"": 1}",0
crashbench-abo7__tier2__openrouter_google_gemini-3.1-flash-lite-preview__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo7,openrouter/google/gemini-3.1-flash-lite-preview,tier2_gdb_plus_bash.json,10,2,1,ok,11.723,0,0,0,0,no_prose_synthesis,openrouter/openai/gpt-5,5857,98,3,"{""nl"": 1, ""run"": 1, ""echo"": 1}",0
crashbench-abo7__tier2__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo7,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier2_gdb_plus_bash.json,10,2,1,timeout,297.19,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
crashbench-abo7__tier2__openrouter_openai_gpt-5.5__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo7,openrouter/openai/gpt-5.5,tier2_gdb_plus_bash.json,10,2,1,ok,31.484,0,1,1,1,ok,openrouter/openai/gpt-5,11844,950,5,"{""nl"": 1, ""run"": 1, ""break"": 1, ""p"": 1, ""echo"": 1}",0
crashbench-abo7__tier2__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo7,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier2_gdb_plus_bash.json,10,2,1,ok,11.428,0,1,0,1,ok,openrouter/openai/gpt-5,6245,624,3,"{""nl"": 1, ""run"": 1, ""echo"": 1}",0
crashbench-abo7__tier3__openrouter_anthropic_claude-sonnet-4.5__t3_unfenced_cmw__ctx10__t1,crashbench-abo7,openrouter/anthropic/claude-sonnet-4.5,t3_unfenced_cmw.json,10,3,1,timeout,298.772,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
crashbench-abo7__tier3__openrouter_google_gemini-3.1-flash-lite-preview__t3_unfenced_cmw__ctx10__t1,crashbench-abo7,openrouter/google/gemini-3.1-flash-lite-preview,t3_unfenced_cmw.json,10,3,1,ok,23.754,0,0,0,0,no_prose_synthesis,openrouter/openai/gpt-5,0,0,18,"{""run"": 1, ""bt"": 1, ""start"": 2, ""code"": 1, ""n"": 1, ""frame"": 1, ""continue"": 1, ""s"": 1, ""p"": 3, ""info"": 1, ""list"": 1, ""b"": 1, ""r"": 1, ""strlen(argc[1])"": 1, ""print"": 1}",0
crashbench-abo7__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__t3_unfenced_cmw__ctx10__t1,crashbench-abo7,openrouter/nvidia/nemotron-3-nano-30b-a3b,t3_unfenced_cmw.json,10,3,1,timeout,298.831,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
crashbench-abo7__tier3__openrouter_openai_gpt-5.5__t3_unfenced_cmw__ctx10__t1,crashbench-abo7,openrouter/openai/gpt-5.5,t3_unfenced_cmw.json,10,3,1,ok,130.41,0,1,1,1,ok,openrouter/openai/gpt-5,3305,1418,32,"{""bt"": 3, ""info"": 4, ""run"": 2, ""code"": 3, ""shell"": 1, ""list"": 1, ""show"": 1, ""break"": 3, ""print"": 10, ""next"": 1, ""start"": 1, ""disassemble"": 1, ""continue"": 1}",990
crashbench-abo7__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__t3_unfenced_cmw__ctx10__t1,crashbench-abo7,openrouter/qwen/qwen3-30b-a3b-instruct-2507,t3_unfenced_cmw.json,10,3,1,ok,25.521,0,0,0,1,ok,openrouter/openai/gpt-5,1711,1305,4,"{""backtrace"": 1, ""info"": 1, ""code"": 2}",943
crashbench-abo7__tier4__haiku__tier4_claude_code__ctx10__t1,crashbench-abo7,haiku,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
crashbench-abo7__tier4__sonnet__tier4_claude_code__ctx10__t1,crashbench-abo7,sonnet,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
crashbench-abo8__tier1__openrouter_anthropic_claude-sonnet-4.5__tier1_bash_only__ctx10__t1,crashbench-abo8,openrouter/anthropic/claude-sonnet-4.5,tier1_bash_only.json,10,1,1,timeout,295.31,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
crashbench-abo8__tier1__openrouter_google_gemini-3.1-flash-lite-preview__tier1_bash_only__ctx10__t1,crashbench-abo8,openrouter/google/gemini-3.1-flash-lite-preview,tier1_bash_only.json,10,1,1,ok,10.853,0,0,0,1,ok,openrouter/openai/gpt-5,3609,353,2,"{""ls"": 1, ""echo"": 1}",0
crashbench-abo8__tier1__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier1_bash_only__ctx10__t1,crashbench-abo8,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier1_bash_only.json,10,1,1,ok,11.832,0,0,0,1,ok,openrouter/openai/gpt-5,1879,706,2,"{""cat"": 1, ""echo"": 1}",0
crashbench-abo8__tier1__openrouter_openai_gpt-5.5__tier1_bash_only__ctx10__t1,crashbench-abo8,openrouter/openai/gpt-5.5,tier1_bash_only.json,10,1,1,ok,60.269,0,1,1,1,ok,openrouter/openai/gpt-5,15649,2137,5,"{""set"": 1, ""printf"": 2, ""gdb"": 1, ""echo"": 1}",0
crashbench-abo8__tier1__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier1_bash_only__ctx10__t1,crashbench-abo8,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier1_bash_only.json,10,1,1,ok,12.873,0,1,0,0,ok,openrouter/openai/gpt-5,10422,695,4,"{""ls"": 1, ""prog"": 1, ""gdb"": 1, ""echo"": 1}",0
crashbench-abo8__tier2__openrouter_anthropic_claude-sonnet-4.5__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo8,openrouter/anthropic/claude-sonnet-4.5,tier2_gdb_plus_bash.json,10,2,1,timeout,296.596,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
crashbench-abo8__tier2__openrouter_google_gemini-3.1-flash-lite-preview__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo8,openrouter/google/gemini-3.1-flash-lite-preview,tier2_gdb_plus_bash.json,10,2,1,ok,15.384,0,0,0,1,ok,openrouter/openai/gpt-5,5816,411,3,"{""nl"": 1, ""run"": 1, ""echo"": 1}",0
crashbench-abo8__tier2__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo8,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier2_gdb_plus_bash.json,10,2,1,timeout,296.935,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
crashbench-abo8__tier2__openrouter_openai_gpt-5.5__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo8,openrouter/openai/gpt-5.5,tier2_gdb_plus_bash.json,10,2,1,ok,37.739,0,1,0,1,ok,openrouter/openai/gpt-5,17303,1377,6,"{""nl"": 1, ""run"": 1, ""break"": 1, ""print"": 1, ""grep"": 1, ""echo"": 1}",0
crashbench-abo8__tier2__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier2_gdb_plus_bash__ctx10__t1,crashbench-abo8,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier2_gdb_plus_bash.json,10,2,1,ok,17.782,0,1,0,1,ok,openrouter/openai/gpt-5,11965,910,4,"{""nl"": 1, ""run"": 2, ""echo"": 1}",0
crashbench-abo8__tier3__openrouter_anthropic_claude-sonnet-4.5__t3_unfenced_cmw__ctx10__t1,crashbench-abo8,openrouter/anthropic/claude-sonnet-4.5,t3_unfenced_cmw.json,10,3,1,ok,206.85,0,1,0,1,ok,openrouter/openai/gpt-5,19389,1179,69,"{""backtrace"": 2, ""info"": 15, ""run"": 10, ""start"": 2, ""code"": 2, ""print"": 9, ""call"": 3, ""next"": 1, ""break"": 5, ""shell"": 1, ""list"": 1, ""continue"": 6, ""step"": 1, ""catch"": 1, ""delete"": 2, ""set"": 2, ""inferior"": 1, ""frame"": 4, ""x/64xb"": 1}",492
crashbench-abo8__tier3__openrouter_google_gemini-3.1-flash-lite-preview__t3_unfenced_cmw__ctx10__t1,crashbench-abo8,openrouter/google/gemini-3.1-flash-lite-preview,t3_unfenced_cmw.json,10,3,1,ok,23.021,0,0,0,1,ok,openrouter/openai/gpt-5,2734,456,14,"{""list"": 1, ""run"": 3, ""break"": 3, ""next"": 3, ""frame"": 1, ""print"": 1, ""code"": 1, ""step"": 1}",107
crashbench-abo8__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__t3_unfenced_cmw__ctx10__t1,crashbench-abo8,openrouter/nvidia/nemotron-3-nano-30b-a3b,t3_unfenced_cmw.json,10,3,1,ok,89.104,0,0,1,1,ok,openrouter/openai/gpt-5,2434,1814,11,"{""code"": 6, ""list"": 1, ""bt"": 2, ""run"": 2}",319
crashbench-abo8__tier3__openrouter_openai_gpt-5.5__t3_unfenced_cmw__ctx10__t1,crashbench-abo8,openrouter/openai/gpt-5.5,t3_unfenced_cmw.json,10,3,1,ok,145.984,0,0,1,1,ok,openrouter/openai/gpt-5,4818,1587,43,"{""bt"": 4, ""info"": 6, ""run"": 5, ""code"": 5, ""break"": 5, ""print"": 12, ""next"": 1, ""continue"": 3, ""step"": 1, ""delete"": 1}",1898
crashbench-abo8__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__t3_unfenced_cmw__ctx10__t1,crashbench-abo8,openrouter/qwen/qwen3-30b-a3b-instruct-2507,t3_unfenced_cmw.json,10,3,1,ok,20.838,0,0,0,1,ok,openrouter/openai/gpt-5,1264,979,4,"{""backtrace"": 1, ""info"": 2, ""code"": 1}",115
crashbench-abo8__tier4__haiku__tier4_claude_code__ctx10__t1,crashbench-abo8,haiku,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
crashbench-abo8__tier4__sonnet__tier4_claude_code__ctx10__t1,crashbench-abo8,sonnet,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe121-char-type-overrun-memcpy-01__tier1__openrouter_anthropic_claude-sonnet-4.5__tier1_bash_only__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/anthropic/claude-sonnet-4.5,tier1_bash_only.json,10,1,1,ok,46.329,0,1,1,0,ok,openrouter/openai/gpt-5,28965,1856,8,"{""ls"": 1, ""cat"": 2, ""prog"": 1, ""gdb"": 1, ""echo"": 3}",0
juliet-cwe121-char-type-overrun-memcpy-01__tier1__openrouter_google_gemini-3.1-flash-lite-preview__tier1_bash_only__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/google/gemini-3.1-flash-lite-preview,tier1_bash_only.json,10,1,1,ok,13.21,0,1,1,0,ok,openrouter/openai/gpt-5,8076,777,3,"{""ls"": 1, ""echo"": 2}",0
juliet-cwe121-char-type-overrun-memcpy-01__tier1__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier1_bash_only__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier1_bash_only.json,10,1,1,ok,23.301,0,0,0,0,ok,openrouter/openai/gpt-5,718,1970,1,"{""echo"": 1}",0
juliet-cwe121-char-type-overrun-memcpy-01__tier1__openrouter_openai_gpt-5.5__tier1_bash_only__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/openai/gpt-5.5,tier1_bash_only.json,10,1,1,ok,28.719,0,1,1,1,ok,openrouter/openai/gpt-5,8127,1229,5,"{""ls"": 1, ""prog;"": 1, ""gdb"": 1, ""cat"": 1, ""echo"": 1}",0
juliet-cwe121-char-type-overrun-memcpy-01__tier1__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier1_bash_only__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier1_bash_only.json,10,1,1,ok,23.511,0,1,1,0,ok,openrouter/openai/gpt-5,16784,529,5,"{""ls"": 1, ""cat"": 1, ""prog"": 1, ""gdb"": 1, ""echo"": 1}",0
juliet-cwe121-char-type-overrun-memcpy-01__tier2__openrouter_anthropic_claude-sonnet-4.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/anthropic/claude-sonnet-4.5,tier2_gdb_plus_bash.json,10,2,1,timeout,297.013,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe121-char-type-overrun-memcpy-01__tier2__openrouter_google_gemini-3.1-flash-lite-preview__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/google/gemini-3.1-flash-lite-preview,tier2_gdb_plus_bash.json,10,2,1,ok,13.066,0,0,0,0,no_prose_synthesis,openrouter/openai/gpt-5,10572,87,4,"{""nl"": 1, ""run"": 1, ""frame"": 1, ""echo"": 1}",0
juliet-cwe121-char-type-overrun-memcpy-01__tier2__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier2_gdb_plus_bash.json,10,2,1,timeout,297.756,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe121-char-type-overrun-memcpy-01__tier2__openrouter_openai_gpt-5.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/openai/gpt-5.5,tier2_gdb_plus_bash.json,10,2,1,ok,202.38,0,1,1,1,ok,openrouter/openai/gpt-5,15483,1406,6,"{""nl"": 1, ""run"": 1, ""frame"": 1, ""break"": 1, ""y"": 1, ""echo"": 1}",0
juliet-cwe121-char-type-overrun-memcpy-01__tier2__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier2_gdb_plus_bash.json,10,2,1,timeout,293.808,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe121-char-type-overrun-memcpy-01__tier3__openrouter_anthropic_claude-sonnet-4.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/anthropic/claude-sonnet-4.5,t3_unfenced_cmw.json,10,3,1,ok,30.499,0,0,0,0,ok,openrouter/openai/gpt-5,4524,55,8,"{""code"": 3, ""info"": 2, ""frame"": 2, ""backtrace"": 1}",0
juliet-cwe121-char-type-overrun-memcpy-01__tier3__openrouter_google_gemini-3.1-flash-lite-preview__t3_unfenced_cmw__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/google/gemini-3.1-flash-lite-preview,t3_unfenced_cmw.json,10,3,1,ok,28.08,0,1,1,0,ok,openrouter/openai/gpt-5,5063,700,12,"{""code"": 2, ""run"": 3, ""break"": 2, ""step"": 1, ""print/x"": 1, ""#"": 3}",292
juliet-cwe121-char-type-overrun-memcpy-01__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__t3_unfenced_cmw__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,t3_unfenced_cmw.json,10,3,1,ok,118.43,0,1,0,1,ok,openrouter/openai/gpt-5,2824,4525,4,"{""code"": 4}",1094
juliet-cwe121-char-type-overrun-memcpy-01__tier3__openrouter_openai_gpt-5.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/openai/gpt-5.5,t3_unfenced_cmw.json,10,3,1,ok,61.629,0,1,1,1,ok,openrouter/openai/gpt-5,3570,1731,17,"{""code"": 4, ""bt"": 1, ""frame"": 2, ""p"": 5, ""p/x"": 2, ""x/32xb"": 2, ""info"": 1}",2246
juliet-cwe121-char-type-overrun-memcpy-01__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__t3_unfenced_cmw__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,t3_unfenced_cmw.json,10,3,1,ok,22.809,0,1,1,0,ok,openrouter/openai/gpt-5,2562,1248,3,"{""info"": 1, ""code"": 2}",685
juliet-cwe121-char-type-overrun-memcpy-01__tier4__haiku__tier4_claude_code__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,haiku,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe121-char-type-overrun-memcpy-01__tier4__sonnet__tier4_claude_code__ctx10__t1,juliet-cwe121-char-type-overrun-memcpy-01,sonnet,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe122-char-type-overrun-memcpy-01__tier1__openrouter_anthropic_claude-sonnet-4.5__tier1_bash_only__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/anthropic/claude-sonnet-4.5,tier1_bash_only.json,10,1,1,ok,50.633,0,1,1,1,ok,openrouter/openai/gpt-5,36302,2295,9,"{""ls"": 1, ""cat"": 4, ""prog"": 1, ""gdb"": 1, ""find"": 1, ""echo"": 1}",0
juliet-cwe122-char-type-overrun-memcpy-01__tier1__openrouter_google_gemini-3.1-flash-lite-preview__tier1_bash_only__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/google/gemini-3.1-flash-lite-preview,tier1_bash_only.json,10,1,1,ok,12.015,0,1,1,0,ok,openrouter/openai/gpt-5,4213,525,2,"{""ls"": 1, ""echo"": 1}",0
juliet-cwe122-char-type-overrun-memcpy-01__tier1__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier1_bash_only__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier1_bash_only.json,10,1,1,ok,13.717,0,0,0,0,ok,openrouter/openai/gpt-5,591,1072,1,"{""echo"": 1}",0
juliet-cwe122-char-type-overrun-memcpy-01__tier1__openrouter_openai_gpt-5.5__tier1_bash_only__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/openai/gpt-5.5,tier1_bash_only.json,10,1,1,ok,266.895,0,1,1,1,ok,openrouter/openai/gpt-5,12816,1597,7,"{""ls"": 1, ""prog;"": 1, ""nl"": 1, ""gdb"": 1, ""file"": 1, ""cat"": 1, ""echo"": 1}",0
juliet-cwe122-char-type-overrun-memcpy-01__tier1__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier1_bash_only__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier1_bash_only.json,10,1,1,ok,15.714,0,1,1,1,ok,openrouter/openai/gpt-5,12341,666,5,"{""ls"": 1, ""cat"": 1, ""prog"": 1, ""gdb"": 1, ""echo"": 1}",0
juliet-cwe122-char-type-overrun-memcpy-01__tier2__openrouter_anthropic_claude-sonnet-4.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/anthropic/claude-sonnet-4.5,tier2_gdb_plus_bash.json,10,2,1,ok,58.261,0,1,1,1,ok,openrouter/openai/gpt-5,57019,1864,12,"{""nl"": 1, ""run"": 1, ""bt"": 1, ""frame"": 1, ""python3"": 2, ""cat"": 2, ""print"": 2, ""delete"": 1, ""echo"": 1}",0
juliet-cwe122-char-type-overrun-memcpy-01__tier2__openrouter_google_gemini-3.1-flash-lite-preview__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/google/gemini-3.1-flash-lite-preview,tier2_gdb_plus_bash.json,10,2,1,ok,46.289,0,1,1,0,ok,openrouter/openai/gpt-5,27828,847,8,"{""nl"": 1, ""run"": 1, ""frame"": 3, ""echo"": 3}",0
juliet-cwe122-char-type-overrun-memcpy-01__tier2__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier2_gdb_plus_bash.json,10,2,1,timeout,297.767,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
