run_id,case_id,model,tool_config,context_lines,tier,trial,status,elapsed_s,exit_code,root_cause,local_fix,global_fix,judge_status,judge_model,mut_input_tokens,mut_output_tokens,num_tool_calls,tool_frequency_json,total_code_length
juliet-cwe122-char-type-overrun-memcpy-01__tier2__openrouter_openai_gpt-5.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/openai/gpt-5.5,tier2_gdb_plus_bash.json,10,2,1,ok,31.99,0,1,1,1,ok,openrouter/openai/gpt-5,9273,1058,4,"{""nl"": 1, ""run"": 1, ""frame"": 1, ""echo"": 1}",0
juliet-cwe122-char-type-overrun-memcpy-01__tier2__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier2_gdb_plus_bash.json,10,2,1,ok,60.646,0,1,1,1,ok,openrouter/openai/gpt-5,29537,643,9,"{""nl"": 1, ""run"": 1, ""frame"": 6, ""echo"": 1}",0
juliet-cwe122-char-type-overrun-memcpy-01__tier3__openrouter_anthropic_claude-sonnet-4.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/anthropic/claude-sonnet-4.5,t3_unfenced_cmw.json,10,3,1,ok,132.397,0,1,1,1,ok,openrouter/openai/gpt-5,8871,1435,32,"{""info"": 5, ""frame"": 5, ""print"": 9, ""x/32xb"": 2, ""list"": 1, ""code"": 6, ""ptype"": 1, ""backtrace"": 1, ""x/s"": 1, ""x/8c"": 1}",146
juliet-cwe122-char-type-overrun-memcpy-01__tier3__openrouter_google_gemini-3.1-flash-lite-preview__t3_unfenced_cmw__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/google/gemini-3.1-flash-lite-preview,t3_unfenced_cmw.json,10,3,1,ok,45.616,0,1,1,0,ok,openrouter/openai/gpt-5,5075,660,19,"{""start"": 6, ""b"": 2, ""n"": 2, ""code"": 4, ""#"": 4, ""list"": 1}",78
juliet-cwe122-char-type-overrun-memcpy-01__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__t3_unfenced_cmw__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,t3_unfenced_cmw.json,10,3,1,ok,48.295,0,0,1,1,ok,openrouter/openai/gpt-5,2692,1998,2,"{""code"": 2}",901
juliet-cwe122-char-type-overrun-memcpy-01__tier3__openrouter_openai_gpt-5.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/openai/gpt-5.5,t3_unfenced_cmw.json,10,3,1,ok,69.236,0,1,1,1,ok,openrouter/openai/gpt-5,3688,1909,14,"{""code"": 8, ""frame"": 3, ""p"": 2, ""bt"": 1}",1961
juliet-cwe122-char-type-overrun-memcpy-01__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__t3_unfenced_cmw__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,t3_unfenced_cmw.json,10,3,1,timeout,299.026,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe122-char-type-overrun-memcpy-01__tier4__haiku__tier4_claude_code__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,haiku,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe122-char-type-overrun-memcpy-01__tier4__sonnet__tier4_claude_code__ctx10__t1,juliet-cwe122-char-type-overrun-memcpy-01,sonnet,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe126-char-alloca-loop-01__tier1__openrouter_anthropic_claude-sonnet-4.5__tier1_bash_only__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/anthropic/claude-sonnet-4.5,tier1_bash_only.json,10,1,1,ok,252.477,0,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe126-char-alloca-loop-01__tier1__openrouter_google_gemini-3.1-flash-lite-preview__tier1_bash_only__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/google/gemini-3.1-flash-lite-preview,tier1_bash_only.json,10,1,1,ok,239.272,0,0,1,1,ok,openrouter/openai/gpt-5,9825,645,3,"{""ls"": 1, ""sed"": 1, ""echo"": 1}",0
juliet-cwe126-char-alloca-loop-01__tier1__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier1_bash_only__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier1_bash_only.json,10,1,1,ok,9.272,0,0,0,0,ok,openrouter/openai/gpt-5,591,834,1,"{""echo"": 1}",0
juliet-cwe126-char-alloca-loop-01__tier1__openrouter_openai_gpt-5.5__tier1_bash_only__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/openai/gpt-5.5,tier1_bash_only.json,10,1,1,ok,30.766,0,1,1,1,ok,openrouter/openai/gpt-5,10146,1336,5,"{""ls"": 1, ""prog;"": 1, ""gdb"": 1, ""printf"": 1, ""echo"": 1}",0
juliet-cwe126-char-alloca-loop-01__tier1__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier1_bash_only__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier1_bash_only.json,10,1,1,ok,25.713,0,0,0,0,no_prose_synthesis,openrouter/openai/gpt-5,19632,127,5,"{""ls"": 1, ""cat"": 1, ""prog"": 1, ""gdb"": 1, ""echo"": 1}",0
juliet-cwe126-char-alloca-loop-01__tier2__openrouter_anthropic_claude-sonnet-4.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/anthropic/claude-sonnet-4.5,tier2_gdb_plus_bash.json,10,2,1,ok,260.832,0,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe126-char-alloca-loop-01__tier2__openrouter_google_gemini-3.1-flash-lite-preview__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/google/gemini-3.1-flash-lite-preview,tier2_gdb_plus_bash.json,10,2,1,ok,53.024,0,0,0,0,no_prose_synthesis,openrouter/openai/gpt-5,56835,691,10,"{""nl"": 1, ""run"": 1, ""break"": 1, ""print"": 1, ""#"": 4, ""echo"": 2}",0
juliet-cwe126-char-alloca-loop-01__tier2__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier2_gdb_plus_bash.json,10,2,1,timeout,297.115,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe126-char-alloca-loop-01__tier2__openrouter_openai_gpt-5.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/openai/gpt-5.5,tier2_gdb_plus_bash.json,10,2,1,ok,38.855,0,0,1,1,ok,openrouter/openai/gpt-5,24645,1358,6,"{""nl"": 1, ""run"": 1, ""break"": 1, ""print"": 1, ""grep"": 1, ""echo"": 1}",0
juliet-cwe126-char-alloca-loop-01__tier2__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier2_gdb_plus_bash.json,10,2,1,timeout,296.095,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe126-char-alloca-loop-01__tier3__openrouter_anthropic_claude-sonnet-4.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/anthropic/claude-sonnet-4.5,t3_unfenced_cmw.json,10,3,1,ok,222.064,0,1,1,1,ok,openrouter/openai/gpt-5,15337,1255,92,"{""info"": 6, ""backtrace"": 3, ""run"": 8, ""start"": 2, ""code"": 13, ""continue"": 9, ""break"": 3, ""set"": 2, ""delete"": 3, ""catch"": 1, ""file"": 1, ""next"": 15, ""list"": 5, ""print"": 15, ""where"": 4, ""step"": 1, ""condition"": 1}",818
juliet-cwe126-char-alloca-loop-01__tier3__openrouter_google_gemini-3.1-flash-lite-preview__t3_unfenced_cmw__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/google/gemini-3.1-flash-lite-preview,t3_unfenced_cmw.json,10,3,1,ok,56.216,0,1,1,1,ok,openrouter/openai/gpt-5,4084,603,32,"{""list"": 3, ""info"": 2, ""break"": 4, ""run"": 3, ""continue"": 11, ""print"": 6, ""display"": 1, ""delete"": 1, ""step"": 1}",65
juliet-cwe126-char-alloca-loop-01__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__t3_unfenced_cmw__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,t3_unfenced_cmw.json,10,3,1,ok,165.122,0,1,1,1,ok,openrouter/openai/gpt-5,2643,6282,9,"{""bt"": 1, ""code"": 8}",323
juliet-cwe126-char-alloca-loop-01__tier3__openrouter_openai_gpt-5.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/openai/gpt-5.5,t3_unfenced_cmw.json,10,3,1,ok,167.801,0,1,1,1,ok,openrouter/openai/gpt-5,6236,1772,53,"{""bt"": 3, ""info"": 5, ""code"": 19, ""run"": 2, ""break"": 4, ""list"": 1, ""continue"": 3, ""print"": 14, ""x/120cb"": 1, ""frame"": 1}",1714
juliet-cwe126-char-alloca-loop-01__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__t3_unfenced_cmw__ctx10__t1,juliet-cwe126-char-alloca-loop-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,t3_unfenced_cmw.json,10,3,1,ok,68.452,0,1,1,1,ok,openrouter/openai/gpt-5,3771,1695,21,"{""info"": 3, ""run"": 2, ""backtrace"": 1, ""code"": 5, ""print"": 7, ""frame"": 3}",372
juliet-cwe126-char-alloca-loop-01__tier4__haiku__tier4_claude_code__ctx10__t1,juliet-cwe126-char-alloca-loop-01,haiku,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe126-char-alloca-loop-01__tier4__sonnet__tier4_claude_code__ctx10__t1,juliet-cwe126-char-alloca-loop-01,sonnet,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe415-malloc-free-char-01__tier1__openrouter_anthropic_claude-sonnet-4.5__tier1_bash_only__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/anthropic/claude-sonnet-4.5,tier1_bash_only.json,10,1,1,ok,252.285,0,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe415-malloc-free-char-01__tier1__openrouter_google_gemini-3.1-flash-lite-preview__tier1_bash_only__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/google/gemini-3.1-flash-lite-preview,tier1_bash_only.json,10,1,1,ok,10.467,0,1,1,0,ok,openrouter/openai/gpt-5,6270,429,2,"{""ls"": 1, ""echo"": 1}",0
juliet-cwe415-malloc-free-char-01__tier1__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier1_bash_only__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier1_bash_only.json,10,1,1,ok,12.883,0,0,0,0,ok,openrouter/openai/gpt-5,591,1086,1,"{""echo"": 1}",0
juliet-cwe415-malloc-free-char-01__tier1__openrouter_openai_gpt-5.5__tier1_bash_only__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/openai/gpt-5.5,tier1_bash_only.json,10,1,1,ok,26.103,0,1,1,1,ok,openrouter/openai/gpt-5,9780,1109,5,"{""ls"": 1, ""prog;"": 1, ""nl"": 1, ""gdb"": 1, ""echo"": 1}",0
juliet-cwe415-malloc-free-char-01__tier1__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier1_bash_only__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier1_bash_only.json,10,1,1,timeout,296.628,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe415-malloc-free-char-01__tier2__openrouter_anthropic_claude-sonnet-4.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/anthropic/claude-sonnet-4.5,tier2_gdb_plus_bash.json,10,2,1,ok,254.803,0,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe415-malloc-free-char-01__tier2__openrouter_google_gemini-3.1-flash-lite-preview__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/google/gemini-3.1-flash-lite-preview,tier2_gdb_plus_bash.json,10,2,1,ok,12.218,0,1,1,1,ok,openrouter/openai/gpt-5,8154,235,3,"{""nl"": 1, ""run"": 1, ""echo"": 1}",0
juliet-cwe415-malloc-free-char-01__tier2__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier2_gdb_plus_bash.json,10,2,1,ok,13.483,0,1,1,1,ok,openrouter/openai/gpt-5,9211,1016,3,"{""prog"": 1, ""nl"": 1, ""echo"": 1}",0
juliet-cwe415-malloc-free-char-01__tier2__openrouter_openai_gpt-5.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/openai/gpt-5.5,tier2_gdb_plus_bash.json,10,2,1,ok,33.851,0,1,1,1,ok,openrouter/openai/gpt-5,12649,916,4,"{""nl"": 1, ""run"": 1, ""break"": 1, ""echo"": 1}",0
juliet-cwe415-malloc-free-char-01__tier2__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier2_gdb_plus_bash.json,10,2,1,ok,8.885,0,1,0,0,ok,openrouter/openai/gpt-5,8058,396,3,"{""nl"": 1, ""run"": 1, ""echo"": 1}",0
juliet-cwe415-malloc-free-char-01__tier3__openrouter_anthropic_claude-sonnet-4.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/anthropic/claude-sonnet-4.5,t3_unfenced_cmw.json,10,3,1,timeout,298.754,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe415-malloc-free-char-01__tier3__openrouter_google_gemini-3.1-flash-lite-preview__t3_unfenced_cmw__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/google/gemini-3.1-flash-lite-preview,t3_unfenced_cmw.json,10,3,1,ok,35.317,0,1,1,0,ok,openrouter/openai/gpt-5,3350,505,29,"{""list"": 2, ""break"": 4, ""run"": 3, ""next"": 4, ""step"": 10, ""continue"": 3, ""n"": 1, ""print"": 2}",320
juliet-cwe415-malloc-free-char-01__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__t3_unfenced_cmw__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,t3_unfenced_cmw.json,10,3,1,ok,43.203,0,1,1,1,ok,openrouter/openai/gpt-5,2548,2302,8,"{""run"": 1, ""code"": 6, ""bt"": 1}",299
juliet-cwe415-malloc-free-char-01__tier3__openrouter_openai_gpt-5.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/openai/gpt-5.5,t3_unfenced_cmw.json,10,3,1,ok,117.059,0,1,1,1,ok,openrouter/openai/gpt-5,5899,1306,35,"{""bt"": 3, ""info"": 3, ""run"": 2, ""code"": 18, ""break"": 1, ""next"": 5, ""print"": 3}",1207
juliet-cwe415-malloc-free-char-01__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__t3_unfenced_cmw__ctx10__t1,juliet-cwe415-malloc-free-char-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,t3_unfenced_cmw.json,10,3,1,no_collect,23.709,0,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe415-malloc-free-char-01__tier4__haiku__tier4_claude_code__ctx10__t1,juliet-cwe415-malloc-free-char-01,haiku,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe415-malloc-free-char-01__tier4__sonnet__tier4_claude_code__ctx10__t1,juliet-cwe415-malloc-free-char-01,sonnet,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe416-malloc-free-char-01__tier1__openrouter_anthropic_claude-sonnet-4.5__tier1_bash_only__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/anthropic/claude-sonnet-4.5,tier1_bash_only.json,10,1,1,ok,252.515,0,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe416-malloc-free-char-01__tier1__openrouter_google_gemini-3.1-flash-lite-preview__tier1_bash_only__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/google/gemini-3.1-flash-lite-preview,tier1_bash_only.json,10,1,1,ok,9.917,0,0,0,1,ok,openrouter/openai/gpt-5,7110,455,2,"{""ls"": 1, ""echo"": 1}",0
juliet-cwe416-malloc-free-char-01__tier1__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier1_bash_only__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier1_bash_only.json,10,1,1,ok,13.261,0,0,0,1,ok,openrouter/openai/gpt-5,591,1137,1,"{""echo"": 1}",0
juliet-cwe416-malloc-free-char-01__tier1__openrouter_openai_gpt-5.5__tier1_bash_only__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/openai/gpt-5.5,tier1_bash_only.json,10,1,1,ok,29.132,0,1,1,1,ok,openrouter/openai/gpt-5,12075,1157,4,"{""ls"": 1, ""prog;"": 1, ""echo"": 2}",0
juliet-cwe416-malloc-free-char-01__tier1__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier1_bash_only__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier1_bash_only.json,10,1,1,ok,137.878,0,0,0,0,no_prose_synthesis,openrouter/openai/gpt-5,19265,127,5,"{""ls"": 1, ""cat"": 1, ""prog"": 1, ""gdb"": 1, ""echo"": 1}",0
juliet-cwe416-malloc-free-char-01__tier2__openrouter_anthropic_claude-sonnet-4.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/anthropic/claude-sonnet-4.5,tier2_gdb_plus_bash.json,10,2,1,ok,255.341,0,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe416-malloc-free-char-01__tier2__openrouter_google_gemini-3.1-flash-lite-preview__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/google/gemini-3.1-flash-lite-preview,tier2_gdb_plus_bash.json,10,2,1,timeout,293.872,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe416-malloc-free-char-01__tier2__openrouter_nvidia_nemotron-3-nano-30b-a3b__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,tier2_gdb_plus_bash.json,10,2,1,timeout,297.461,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe416-malloc-free-char-01__tier2__openrouter_openai_gpt-5.5__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/openai/gpt-5.5,tier2_gdb_plus_bash.json,10,2,1,ok,32.667,0,1,1,1,ok,openrouter/openai/gpt-5,12996,881,4,"{""nl"": 1, ""run"": 1, ""break"": 1, ""echo"": 1}",0
juliet-cwe416-malloc-free-char-01__tier2__openrouter_qwen_qwen3-30b-a3b-instruct-2507__tier2_gdb_plus_bash__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,tier2_gdb_plus_bash.json,10,2,1,timeout,297.123,-1,0,0,0,ok,openrouter/openai/gpt-5,0,0,0,{},0
juliet-cwe416-malloc-free-char-01__tier3__openrouter_anthropic_claude-sonnet-4.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/anthropic/claude-sonnet-4.5,t3_unfenced_cmw.json,10,3,1,ok,154.547,0,1,1,1,ok,openrouter/openai/gpt-5,12937,1558,54,"{""info"": 6, ""backtrace"": 2, ""run"": 2, ""start"": 3, ""code"": 8, ""list"": 6, ""break"": 4, ""continue"": 7, ""where"": 6, ""delete"": 1, ""print"": 2, ""step"": 1, ""catch"": 2, ""x/10i"": 1, ""next"": 1, ""frame"": 1, ""x/32xb"": 1}",1960
juliet-cwe416-malloc-free-char-01__tier3__openrouter_google_gemini-3.1-flash-lite-preview__t3_unfenced_cmw__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/google/gemini-3.1-flash-lite-preview,t3_unfenced_cmw.json,10,3,1,ok,40.645,0,1,1,1,ok,openrouter/openai/gpt-5,3551,429,29,"{""list"": 4, ""break"": 5, ""run"": 5, ""code"": 3, ""step"": 4, ""search"": 1, ""grep"": 1, ""continue"": 3, ""print"": 3}",176
juliet-cwe416-malloc-free-char-01__tier3__openrouter_nvidia_nemotron-3-nano-30b-a3b__t3_unfenced_cmw__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/nvidia/nemotron-3-nano-30b-a3b,t3_unfenced_cmw.json,10,3,1,ok,62.364,0,0,0,0,no_prose_synthesis,openrouter/openai/gpt-5,0,0,4,"{""bt"": 1, ""info"": 1, ""code"": 2}",0
juliet-cwe416-malloc-free-char-01__tier3__openrouter_openai_gpt-5.5__t3_unfenced_cmw__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/openai/gpt-5.5,t3_unfenced_cmw.json,10,3,1,ok,111.412,0,1,1,1,ok,openrouter/openai/gpt-5,5831,1862,29,"{""bt"": 4, ""info"": 4, ""list"": 3, ""run"": 2, ""break"": 1, ""next"": 7, ""print"": 5, ""x/16bx"": 1, ""code"": 2}",2263
juliet-cwe416-malloc-free-char-01__tier3__openrouter_qwen_qwen3-30b-a3b-instruct-2507__t3_unfenced_cmw__ctx10__t1,juliet-cwe416-malloc-free-char-01,openrouter/qwen/qwen3-30b-a3b-instruct-2507,t3_unfenced_cmw.json,10,3,1,ok,14.13,0,0,0,0,no_prose_synthesis,openrouter/openai/gpt-5,1421,19,4,"{""info"": 1, ""list"": 1, ""code"": 1, ""break"": 1}",0
juliet-cwe416-malloc-free-char-01__tier4__haiku__tier4_claude_code__ctx10__t1,juliet-cwe416-malloc-free-char-01,haiku,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
juliet-cwe416-malloc-free-char-01__tier4__sonnet__tier4_claude_code__ctx10__t1,juliet-cwe416-malloc-free-char-01,sonnet,tier4_claude_code.json,10,4,1,missing_dep,0.0,-1,,,,,,0,0,0,,0
